Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Interleukin-12 Signaling R-HSA-9020591,1/44,0.3576952382847675,0.4175009708005328,0,0,2.308869931050602,2.373689018141451,LMNB1
Reactome_2022,Interleukin-2 Family Signaling R-HSA-451927,1/44,0.3576952382847675,0.4175009708005328,0,0,2.308869931050602,2.373689018141451,JAK3
Reactome_2022,"Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988",1/44,0.3576952382847675,0.4175009708005328,0,0,2.308869931050602,2.373689018141451,JAK3
Reactome_2022,Glycosphingolipid Metabolism R-HSA-1660662,1/45,0.3641324366778817,0.4243387537120625,0,0,2.256281407035176,2.279380404926681,CTSA
Reactome_2022,NR1H2 And NR1H3-mediated Signaling R-HSA-9024446,1/46,0.3705054405101429,0.4310801395141821,0,0,2.2060301507537687,2.1903389894516705,SCD
Reactome_2022,PLC Beta Mediated Events R-HSA-112043,1/47,0.376814886705751,0.4363983337999317,0,0,2.1579637317019884,2.1061752538856453,PRKAR2B
Reactome_2022,G Alpha (Z) Signaling Events R-HSA-418597,1/47,0.376814886705751,0.4363983337999317,0,0,2.1579637317019884,2.1061752538856453,GNG11
Reactome_2022,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,6/496,0.37686240831563,0.4363983337999317,0,0,1.2188091731537976,1.1894055515577568,SPARC;EGF;CAV1;ITGB3;ELMO2;JAK3
Reactome_2022,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,2/131,0.3776143893798206,0.4365794123271427,0,0,1.5402865867982147,1.500056978121565,PRKAR2B;GNG11
Reactome_2022,Signaling By EGFR R-HSA-177929,1/49,0.3892456229672477,0.4479074436970056,0,0,2.0678391959799,1.9510987409424116,EGF
Reactome_2022,Signaling By ERBB2 R-HSA-1227986,1/49,0.3892456229672477,0.4479074436970056,0,0,2.0678391959799,1.9510987409424116,EGF
Reactome_2022,Netrin-1 Signaling R-HSA-373752,1/49,0.3892456229672477,0.4479074436970056,0,0,2.0678391959799,1.9510987409424116,ABLIM3
Reactome_2022,Cargo Trafficking To Periciliary Membrane R-HSA-5620920,1/50,0.3953681557510544,0.454239589601133,0,0,2.025535842477695,1.8795714928238212,SMOX
Reactome_2022,Diseases Of DNA Repair R-HSA-9675135,1/51,0.4014296166851454,0.4590450998911256,0,0,1.984924623115578,1.8116864795932897,RAD51
Reactome_2022,Synthesis Of PIPs At Plasma Membrane R-HSA-1660499,1/51,0.4014296166851454,0.4590450998911256,0,0,1.984924623115578,1.8116864795932897,RUFY1
Reactome_2022,Translocation Of SLC2A4 (GLUT4) To Plasma Membrane R-HSA-1445148,1/51,0.4014296166851454,0.4590450998911256,0,0,1.984924623115578,1.8116864795932897,YWHAE
Reactome_2022,SARS-CoV-1 Infection R-HSA-9678108,1/52,0.4074306117999475,0.4644582246490848,0,0,1.9459060005911912,1.7471991060741807,CAV1
Reactome_2022,G-protein Mediated Events R-HSA-112040,1/52,0.4074306117999475,0.4644582246490848,0,0,1.9459060005911912,1.7471991060741807,PRKAR2B
Reactome_2022,Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,2/140,0.4093350504017323,0.4659046458765059,0,0,1.4391743522178304,1.28550113423387,TIFA;ALPK1
Reactome_2022,Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,4/327,0.41379861386708,0.470254858859798,0,0,1.2306185632147597,1.085868117284006,CXCL9;KEL;PPBP;PF4
Reactome_2022,Interleukin-12 Family Signaling R-HSA-447115,1/54,0.4192535996279672,0.4757165457078947,0,0,1.8722859580923483,1.627539412897697,LMNB1
Reactome_2022,Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829,1/55,0.4250767749174149,0.4815784791568241,0,0,1.8375209380234503,1.5719724807707876,SCD
Reactome_2022,Regulated Necrosis R-HSA-5218859,1/57,0.4365494010474847,0.4930519429396091,0,0,1.7717157214644652,1.4684931926330618,CASP3
Reactome_2022,NRAGE Signals Death Thru JNK R-HSA-193648,1/57,0.4365494010474847,0.4930519429396091,0,0,1.7717157214644652,1.4684931926330618,ECT2
Reactome_2022,mRNA 3-End Processing R-HSA-72187,1/58,0.4421999998339941,0.4986655382743349,0,0,1.740544829410209,1.4202724160163902,CPSF2
Reactome_2022,Transmission Across Chemical Synapses R-HSA-112315,3/246,0.4472051347111335,0.502654145633888,0,0,1.2256063169768754,0.9862918234720636,KCNJ10;PRKAR2B;GNG11
Reactome_2022,O-linked Glycosylation Of Mucins R-HSA-913709,1/59,0.4477942115947188,0.502654145633888,0,0,1.7104487957026513,1.3742113392020114,MUC1
Reactome_2022,Iron Uptake And Transport R-HSA-917937,1/59,0.4477942115947188,0.502654145633888,0,0,1.7104487957026513,1.3742113392020114,LCN2
Reactome_2022,Diseases Of Metabolism R-HSA-5668914,3/247,0.4498174108345097,0.5041531531218587,0,0,1.220520928684364,0.9750906863314656,CTSA;MUC1;MPDU1
Reactome_2022,FCGR3A-mediated Phagocytosis R-HSA-9664422,1/60,0.4533325962584122,0.50465901014385,0,0,1.681372966527553,1.330183274831934,ELMO2
Reactome_2022,Transcriptional Regulation By MECP2 R-HSA-8986944,1/60,0.4533325962584122,0.50465901014385,0,0,1.681372966527553,1.330183274831934,AURKB
Reactome_2022,rRNA Modification In Nucleus And Cytosol R-HSA-6790901,1/60,0.4533325962584122,0.50465901014385,0,0,1.681372966527553,1.330183274831934,DCAF13
Reactome_2022,G Alpha (S) Signaling Events R-HSA-418555,2/153,0.4537111701020423,0.50465901014385,0,0,1.314402301157268,1.0387648733741028,PRKAR2B;GNG11
Reactome_2022,Metabolism Of Steroids R-HSA-8957322,2/153,0.4537111701020423,0.50465901014385,0,0,1.314402301157268,1.0387648733741028,HSD11B1;SCD
Reactome_2022,Post NMDA Receptor Activation Events R-HSA-438064,1/61,0.4588157080798082,0.5087926082034787,0,0,1.6532663316582914,1.288070804786777,PRKAR2B
Reactome_2022,Ca2+ Pathway R-HSA-4086398,1/61,0.4588157080798082,0.5087926082034787,0,0,1.6532663316582914,1.288070804786777,GNG11
Reactome_2022,Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,1/62,0.4642440960951576,0.514034626038898,0,0,1.6260812258011368,1.2477649663473405,ELMO2
Reactome_2022,Regulation Of TP53 Activity R-HSA-5633007,2/157,0.4669832454160993,0.5162876604675729,0,0,1.280221570544151,0.9748399482603152,TPX2;AURKB
Reactome_2022,Peroxisomal Protein Import R-HSA-9033241,1/63,0.4696183035751055,0.5176394233391765,0,0,1.5997730588426,1.2091645247691418,ECH1
Reactome_2022,Synthesis Of Substrates In N-glycan Biosythesis R-HSA-446219,1/63,0.4696183035751055,0.5176394233391765,0,0,1.5997730588426,1.2091645247691418,CTSA
Reactome_2022,Semaphorin Interactions R-HSA-373755,1/64,0.4749388686968527,0.5219343189727033,0,0,1.574300071787509,1.1721753146425786,MYL9
Reactome_2022,Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210,1/64,0.4749388686968527,0.5219343189727033,0,0,1.574300071787509,1.1721753146425786,PCNA
Reactome_2022,Dual Incision In TC-NER R-HSA-6782135,1/65,0.4802063242660991,0.526145344823693,0,0,1.5496231155778897,1.1367096495006708,PCNA
Reactome_2022,FOXO-mediated Transcription R-HSA-9614085,1/65,0.4802063242660991,0.526145344823693,0,0,1.5496231155778897,1.1367096495006708,CAV1
Reactome_2022,Toll-like Receptor Cascades R-HSA-168898,2/162,0.4833030570302441,0.5287479713480133,0,0,1.2398989898989898,0.9015446591892284,TIFA;ALPK1
Reactome_2022,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517,2/163,0.4865301078782612,0.5314851998133613,0,0,1.2321350147437105,0.8876996710994104,ETFDH;ETFA
Reactome_2022,RNA Polymerase II Transcription Termination R-HSA-73856,1/67,0.4905840112592053,0.5351161908526748,0,0,1.5025125628140703,1.0700274503610792,CPSF2
Reactome_2022,Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,2/165,0.4929466684286051,0.5368943654653305,0,0,1.2168928549296647,0.8607743794829743,PRKAR2B;GNG11
Reactome_2022,Costimulation By CD28 Family R-HSA-388841,1/68,0.4956952821636893,0.5390870056765346,0,0,1.4800120003000077,1.0386633811930914,PDCD1LG2
Reactome_2022,Circadian Clock R-HSA-400253,1/69,0.500755522308534,0.5429789909055555,0,0,1.4581732190363583,1.0085269537658983,CPT1A
Reactome_2022,Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995,1/69,0.500755522308534,0.5429789909055555,0,0,1.4581732190363583,1.0085269537658983,MUC1
Reactome_2022,Interferon Alpha/Beta Signaling R-HSA-909733,1/72,0.5156351033007534,0.5582873422739324,0,0,1.396347936867436,0.9248793332622998,GBP2
Reactome_2022,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,1/74,0.5253088319278648,0.5679223802405973,0,0,1.3579541543333105,0.8742087038575203,PRKAR2B
Reactome_2022,Translation R-HSA-72766,3/281,0.5352460606873314,0.5778134940851456,0,0,1.0693861154731037,0.6683970256379101,PPA1;SRP54;MRPL14
Reactome_2022,Asparagine N-linked Glycosylation R-HSA-446203,3/282,0.5376465182581796,0.5795513204165377,0,0,1.0654986081545768,0.6611993849465772,CTSA;COPG1;MPDU1
Reactome_2022,Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,1/77,0.5394601334395485,0.5806523903248003,0,0,1.3041523406506217,0.8049050782659102,PCNA
Reactome_2022,Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,1/78,0.544083319204552,0.5847699017257135,0,0,1.2871500358937544,0.7834275809102157,EGF
Reactome_2022,COPI-mediated Anterograde Transport R-HSA-6807878,1/80,0.5531916072648388,0.5936887966692926,0,0,1.254436740665352,0.7426903392796255,COPG1
Reactome_2022,Metabolism Of Vitamins And Cofactors R-HSA-196854,2/186,0.5571827441654297,0.5970978822708479,0,0,1.0768555116381204,0.6298118751293473,MTHFD2;ENPP2
Reactome_2022,PI Metabolism R-HSA-1483255,1/82,0.5621188211968801,0.5978551225333439,0,0,1.2233389168062534,0.7046946278996441,RUFY1
Reactome_2022,Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399,1/82,0.5621188211968801,0.5978551225333439,0,0,1.2233389168062534,0.7046946278996441,PCNA
Reactome_2022,Mitochondrial Translation Elongation R-HSA-5389840,1/82,0.5621188211968801,0.5978551225333439,0,0,1.2233389168062534,0.7046946278996441,MRPL14
Reactome_2022,Mitochondrial Translation Initiation R-HSA-5368286,1/82,0.5621188211968801,0.5978551225333439,0,0,1.2233389168062534,0.7046946278996441,MRPL14
Reactome_2022,Mitochondrial Translation Termination R-HSA-5419276,1/82,0.5621188211968801,0.5978551225333439,0,0,1.2233389168062534,0.7046946278996441,MRPL14
Reactome_2022,Transport Of Small Molecules R-HSA-382551,7/706,0.5627831303519881,0.5978551225333439,0,0,0.9911049834330315,0.569747531205701,PSMA5;PSMD14;PRKAR2B;PSMC2;LCN2;SLC39A8;GNG11
Reactome_2022,Transport Of Mature Transcript To Cytoplasm R-HSA-72202,1/83,0.5665156476761636,0.6009493049878841,0,0,1.208358867508273,0.6866506239569532,CPSF2
Reactome_2022,Cell Junction Organization R-HSA-446728,1/86,0.5794442849420854,0.6128898425145001,0,0,1.1655335501034585,0.636015065932131,LIMS1
Reactome_2022,"Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366",1/86,0.5794442849420854,0.6128898425145001,0,0,1.1655335501034585,0.636015065932131,SLC39A8
Reactome_2022,Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,1/87,0.5836679914950987,0.6164677777606734,0,0,1.1519224027112305,0.6202214761277236,ELMO2
Reactome_2022,SARS-CoV-2-host Interactions R-HSA-9705683,2/196,0.5856880874581174,0.6177113210169786,0,0,1.0208268249505363,0.5461095879886158,YWHAE;CAV1
Reactome_2022,Mitochondrial Translation R-HSA-5368287,1/88,0.5878494885157634,0.6191001078765151,0,0,1.138624155259054,0.6049331780092367,MRPL14
Reactome_2022,RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198,1/89,0.591989195722158,0.6216734677139568,0,0,1.1256281407035176,0.5901295699518402,YWHAE
Reactome_2022,Sphingolipid Metabolism R-HSA-428157,1/89,0.591989195722158,0.6216734677139568,0,0,1.1256281407035176,0.5901295699518402,CTSA
Reactome_2022,Interferon Signaling R-HSA-913531,2/200,0.5967065753140588,0.6257309294781189,0,0,1.0,0.516329785050999,GBP2;GBP1
Reactome_2022,EPH-Ephrin Signaling R-HSA-2682334,1/91,0.6001448988156681,0.6284374440455496,0,0,1.100502512562814,0.5618991453376235,MYL9
Reactome_2022,Metabolism Of Lipids R-HSA-556833,7/732,0.6012211151880837,0.6286663016160705,0,0,0.9542612113632304,0.4855209473666905,RUFY1;HSD11B1;CTSA;CPT1A;ACAA2;SCD;CAV1
Reactome_2022,Potential Therapeutics For SARS R-HSA-9679191,1/97,0.6236514348962008,0.6511915979756626,0,0,1.0314070351758795,0.4869929254325685,JAK3
Reactome_2022,G Alpha (Q) Signaling Events R-HSA-416476,2/212,0.6284441179937611,0.6552625014074351,0,0,0.9422799422799424,0.4376967299204192,RGS18;GNG11
Reactome_2022,Phase I - Functionalization Of Compounds R-HSA-211945,1/104,0.6493430720264805,0.676091579254844,0,0,0.9609698980338586,0.4149411183845573,SMOX
Reactome_2022,PI3K/AKT Signaling In Cancer R-HSA-2219528,1/105,0.6528679573920863,0.6787974649197153,0,0,0.9516814843448008,0.4057783123183748,EGF
Reactome_2022,"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",1/106,0.6563575850020138,0.6814590790460001,0,0,0.9425699928212492,0.3968686613882323,EGF
Reactome_2022,Metabolism Of RNA R-HSA-8953854,6/666,0.6588804383013749,0.6831107628613345,0,0,0.8969072164948454,0.3742015208570512,PSMA5;PSMD14;PSMC2;CPSF2;ENPP2;DCAF13
Reactome_2022,O-linked Glycosylation R-HSA-5173105,1/107,0.6598123057378238,0.6831107628613345,0,0,0.933630416232104,0.388203405372955,MUC1
Reactome_2022,Nucleotide Excision Repair R-HSA-5696398,1/108,0.6632324670568477,0.6847174624685484,0,0,0.9248579345324754,0.3797741558133871,PCNA
Reactome_2022,SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,1/108,0.6632324670568477,0.6847174624685484,0,0,0.9248579345324754,0.3797741558133871,SRP54
Reactome_2022,Negative Regulation Of PI3K/AKT Network R-HSA-199418,1/113,0.6798268039735822,0.7008622325072232,0,0,0.8833452979181622,0.3408981557475202,EGF
Reactome_2022,PPARA Activates Gene Expression R-HSA-1989781,1/116,0.6893901914288371,0.7097233290973843,0,0,0.8601704173039109,0.3199385396662478,CPT1A
Reactome_2022,Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,1/118,0.6956073317848006,0.715119458903589,0,0,0.845380749903363,0.3068478138715934,CPT1A
Reactome_2022,Cell-Cell Communication R-HSA-1500931,1/120,0.701700639474265,0.7193658303980927,0,0,0.8310882141801444,0.294411674622422,LIMS1
Reactome_2022,Glycosaminoglycan Metabolism R-HSA-1630316,1/120,0.701700639474265,0.7193658303980927,0,0,0.8310882141801444,0.294411674622422,HMMR
Reactome_2022,Rab Regulation Of Trafficking R-HSA-9007101,1/122,0.7076725687660174,0.724474850426663,0,0,0.8172681589767017,0.2825898889623316,YWHAE
Reactome_2022,SARS-CoV Infections R-HSA-9679506,3/369,0.7169792813493449,0.7329788190084655,0,0,0.8086044769909295,0.2690294492980863,YWHAE;CAV1;JAK3
Reactome_2022,ER To Golgi Anterograde Transport R-HSA-199977,1/133,0.7384537036728938,0.7538810094599319,0,0,0.7487437185929648,0.2270167509014778,COPG1
Reactome_2022,Neuronal System R-HSA-112316,3/386,0.7449559793646104,0.7594613809099576,0,0,0.7720374812792409,0.2273111117657325,KCNJ10;PRKAR2B;GNG11
Reactome_2022,HIV Life Cycle R-HSA-162587,1/149,0.777558641095328,0.7906231938174688,0,0,0.6672551948933858,0.1678788815691765,FEN1
Reactome_2022,SARS-CoV-2 Infection R-HSA-9694516,2/283,0.7776798400305526,0.7906231938174688,0,0,0.7016427621409828,0.1764213060169772,YWHAE;CAV1
Reactome_2022,Protein Localization R-HSA-9609507,1/164,0.8089149773235216,0.8201032895963226,0,0,0.6053889077288281,0.128379657736663,ECH1
Reactome_2022,Transport To Golgi And Subsequent Modification R-HSA-948021,1/164,0.8089149773235216,0.8201032895963226,0,0,0.6053889077288281,0.128379657736663,COPG1
Reactome_2022,Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,1/179,0.8358701042759268,0.8462607547434453,0,0,0.5539495228953758,0.0993132091800345,DCAF13
Reactome_2022,mRNA Splicing - Major Pathway R-HSA-72163,1/181,0.8391656848970497,0.8484254441786723,0,0,0.5477386934673367,0.0960443985736259,CPSF2
Reactome_2022,mRNA Splicing R-HSA-72172,1/189,0.8517024816274591,0.8587316630439168,0,0,0.5242168288249759,0.0841462437992407,CPSF2
Reactome_2022,rRNA Processing In Nucleus And Cytosol R-HSA-8868773,1/189,0.8517024816274591,0.8587316630439168,0,0,0.5242168288249759,0.0841462437992407,DCAF13
Reactome_2022,rRNA Processing R-HSA-72312,1/199,0.8660145054493834,0.8719624072725247,0,0,0.4974874371859296,0.0715653690513794,DCAF13
Reactome_2022,Phospholipid Metabolism R-HSA-1483257,1/208,0.8777158345777357,0.882531833670069,0,0,0.4756390648896657,0.0620387393240423,RUFY1
Reactome_2022,Biological Oxidations R-HSA-211859,1/218,0.8895281226354582,0.8931837176599874,0,0,0.4534886413634995,0.053087265123602,SMOX
Reactome_2022,Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,1/242,0.913448173726656,0.9159473479365784,0,0,0.4078275193394358,0.0369200700749629,CPSF2
Reactome_2022,SLC-mediated Transmembrane Transport R-HSA-425407,1/247,0.9177413070177284,0.9189950519726708,0,0,0.3994362054173305,0.0342874955096515,SLC39A8
Reactome_2022,Metabolism Of Carbohydrates R-HSA-71387,1/285,0.9441425117939012,0.9441425117939012,0,0,0.3453181399957534,0.0198482507309292,HMMR
