Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Regulation of actin cytoskeleton,1/218,0.5846073987004712,0.6368893611858791,0,0,1.149332088899259,0.616978441393013,CXCR4
KEGG_2021_Human,Herpes simplex virus 1 infection,2/498,0.5957555621646503,0.6410102858447654,0,0,1.0041356492969395,0.5200667820847268,HLA-DPB1;ZNF324
KEGG_2021_Human,Thermogenesis,1/232,0.6075246738976509,0.6410102858447654,0,0,1.078908433338813,0.5376874923743494,ADCY9
KEGG_2021_Human,Coronavirus disease,1/232,0.6075246738976509,0.6410102858447654,0,0,1.078908433338813,0.5376874923743494,HBEGF
KEGG_2021_Human,Ras signaling pathway,1/232,0.6075246738976509,0.6410102858447654,0,0,1.078908433338813,0.5376874923743494,GNG7
KEGG_2021_Human,Endocytosis,1/252,0.6381130910083261,0.6680246421493414,0,0,0.9919310101366684,0.4456148417012233,CXCR4
KEGG_2021_Human,Cytokine-cytokine receptor interaction,1/295,0.6961307341933238,0.7231125455961659,0,0,0.8450012916559029,0.306074508693551,CXCR4
KEGG_2021_Human,MicroRNAs in cancer,1/310,0.7141252107290809,0.7360982941361294,0,0,0.8033673343984269,0.2704913447586785,SIRT1
KEGG_2021_Human,PI3K-Akt signaling pathway,1/354,0.7610573613192649,0.7784861558532938,0,0,0.7016531000107576,0.1915839566551669,GNG7
KEGG_2021_Human,Alzheimer disease,1/369,0.7752483051824567,0.7869944916246151,0,0,0.6725371491469455,0.1712090646943565,WNT10B
KEGG_2021_Human,Olfactory transduction,1/440,0.8319015312656178,0.8381564299969383,0,0,0.5617196735964938,0.1033795611123551,GNG7
KEGG_2021_Human,Pathways of neurodegeneration,1/475,0.8543824618838769,0.8543824618838769,0,0,0.5193078032366608,0.0817267602686017,WNT10B
