"GeneID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"101927027",-0.297697229931129,3.75915515380977,-1.49586408472045,0.151745406434413,0.554112829801075,-4.90953147248976
"101927045",0.736431614884224,-0.180465344702751,1.39329565800756,0.180233624714317,0.577429321187085,-4.54830021512119
"101927051",-0.48625667417003,1.67543462760302,-1.20809222644635,0.242401272142735,0.635318044137109,-4.9777869143859
"101927066",-0.620740696979526,-1.92842089805784,-0.777679332717837,0.446701715043357,0.766960730189821,-4.88896823414543
"101927069",-0.974181178337494,2.47642869476594,-2.30484733465452,0.0330968487763067,0.452052548441659,-3.55001664428495
"101927070",0.433623594479209,0.814758924178241,1.10352002287508,0.28410958071608,0.663223811466909,-4.94420872057576
"101927100",-0.114320972495458,0.04992366435616,-0.245869504654278,0.808521265471141,0.93562184606584,-5.2842433050572
"101927117",0.0664395824842312,1.14331890211453,0.219341658369312,0.828813188851963,0.942247773307439,-5.45958605362853
"101927124",1.27776836826778,-1.18142436178841,1.81952080259716,0.085241334128855,0.487745210004214,-4.10738488802392
"101927147",-0.719444820112786,0.89505053763335,-1.65838660373225,0.114290775329723,0.514587308289668,-4.35799875803821
"101927151",0.440285235060177,1.75352758431162,1.25406065116347,0.225612022147124,0.621484921550472,-4.88687306012045
"101927153",-1.32540943744936,-1.48627441664298,-1.074173437915,0.296712857102598,0.672508363499217,-4.72210517304699
"101927156",-0.633457037469824,0.613393472087286,-1.24535070732484,0.228722317594159,0.623979778874388,-4.76311681023027
"101927181",0.455339257913355,3.28218762437186,1.15489425110114,0.263000229935538,0.648701338294642,-5.24027633390011
"101927204",0.125864779547992,2.07453104920992,0.332288537166529,0.743449421639817,0.909559931474451,-5.56594686465972
"101927211",1.25742764633778,-1.54916785460479,1.90518455062818,0.07260173916192,0.47973871729512,-4.02014110708055
"101927221",-0.187720410599485,2.47633205377967,-0.938178977573596,0.36037756131328,0.719166527127448,-5.31482186073709
"101927233",-0.3379493879062,0.408098215716658,-0.8494930174309,0.406589667150405,0.746359947141209,-5.04437238961365
"101927243",-0.41831636004374,-1.6588439311988,-0.460676971676,0.650460853317828,0.870222890206109,-4.98564557659409
"101927245",-0.0142722888713101,-0.0261382200591397,-0.0232196497135591,0.981726523071798,0.994912736576318,-5.3163998372443
"101927260",-0.0133266536805108,1.78622146974013,-0.0483084885368206,0.961994013243103,0.989053333814257,-5.55290039096717
"101927272",-1.50480453089154,-1.10959201722236,-3.06620348628204,0.00656288431575655,0.433985369803857,-2.70089743497807
"101927275",-0.164483770457521,2.27417879657191,-0.567274467904641,0.577424839075432,0.835537636715196,-5.55161380576274
